,conv_id,utterance_idx,context,prompt,speaker_idx,utterance,selfeval,tags
10149,hit:1679_conv:3358,2,joyful,My sister just had a baby two days ago! It's been pretty hectic_comma_ and while I'm not looking forward to having to help with diapers_comma_ I'm proud of her and happy that she's healthy.,259,Aww! How sweet! I can imagine the first few days are crazy.,4|4|4_5|5|5,
10150,hit:1679_conv:3358,3,joyful,My sister just had a baby two days ago! It's been pretty hectic_comma_ and while I'm not looking forward to having to help with diapers_comma_ I'm proud of her and happy that she's healthy.,273,Yeah_comma_ I'm just going to try to be as helpful as I can. But I also can only stand so much. Newborns are hard. I haven't had my own yet. What about you? Do you have any kids?,4|4|4_5|5|5,
10151,hit:1679_conv:3358,4,joyful,My sister just had a baby two days ago! It's been pretty hectic_comma_ and while I'm not looking forward to having to help with diapers_comma_ I'm proud of her and happy that she's healthy.,259,I do not have any kids. Honestly too scared for child birth haha,4|4|4_5|5|5,
10152,hit:1680_conv:3360,1,content,I feel like I have a really great relationship with my wife lately.,286,My wife and I have been together for about 14 years now and I feel we still have a great relationship.,5|5|5_5|5|5,
10153,hit:1680_conv:3360,2,content,I feel like I have a really great relationship with my wife lately.,138,Aw_comma_ that is fantastic! How did yall meet?,5|5|5_5|5|5,
10154,hit:1680_conv:3360,3,content,I feel like I have a really great relationship with my wife lately.,286,We met through a mutual friend when we were pretty young. I believe I was around 15 years old.,5|5|5_5|5|5,
10155,hit:1680_conv:3360,4,content,I feel like I have a really great relationship with my wife lately.,138,Wow_comma_ you guys meet pretty early on. That's nice that you pretty much grew together as you became adults.,5|5|5_5|5|5,
10156,hit:1681_conv:3362,1,anticipating,I can't wait for my birthday!,267,I can't wait for my birthday,5|5|5_3|3|5,
10157,hit:1681_conv:3362,2,anticipating,I can't wait for my birthday!,85,Hopefully a happy birthday is going to be in order soon!,5|5|5_3|3|5,
10158,hit:1681_conv:3362,3,anticipating,I can't wait for my birthday!,267,I will definitely make sure of that!,5|5|5_3|3|5,
10159,hit:1681_conv:3362,4,anticipating,I can't wait for my birthday!,85,Happy early birthday then.  Drink up!,5|5|5_3|3|5,
10160,hit:1681_conv:3363,1,annoyed,We got a new employee at work_comma_ and I don't know why_comma_ but it always bothered me that he always decided to sit at my station_comma_ even though there was always an empty desk next to my usual one.,85,A while back_comma_ we got a new guy at our office_comma_ and of course he always picks my counter to sit at.,3|3|5_5|5|5,
10161,hit:1681_conv:3363,2,annoyed,We got a new employee at work_comma_ and I don't know why_comma_ but it always bothered me that he always decided to sit at my station_comma_ even though there was always an empty desk next to my usual one.,267,Oh really! Any ideas why?,3|3|5_5|5|5,
10162,hit:1681_conv:3363,3,annoyed,We got a new employee at work_comma_ and I don't know why_comma_ but it always bothered me that he always decided to sit at my station_comma_ even though there was always an empty desk next to my usual one.,85,I don't know_comma_ but I even have pictures of my cat and some Funko Pops at that desk_comma_ and the one next to me is never used.,3|3|5_5|5|5,
10163,hit:1681_conv:3363,4,annoyed,We got a new employee at work_comma_ and I don't know why_comma_ but it always bothered me that he always decided to sit at my station_comma_ even though there was always an empty desk next to my usual one.,267,Maybe they like you?,3|3|5_5|5|5,
10164,hit:1681_conv:3363,5,annoyed,We got a new employee at work_comma_ and I don't know why_comma_ but it always bothered me that he always decided to sit at my station_comma_ even though there was always an empty desk next to my usual one.,85,No way_comma_ he already has two wives (seriously)_comma_ and he's definitely not into guys.,3|3|5_5|5|5,
10165,hit:1682_conv:3364,1,annoyed,I work on this group that I have to do surveys. Sometimes I have to wait a long time to get a partner to do my work it drives me crazy.,228,I love doing surveys and making money.,4|3|5_3|3|5,
10166,hit:1682_conv:3364,2,annoyed,I work on this group that I have to do surveys. Sometimes I have to wait a long time to get a partner to do my work it drives me crazy.,91,Yes_comma_ they can be fun I guess.,4|3|5_3|3|5,
10167,hit:1682_conv:3364,3,annoyed,I work on this group that I have to do surveys. Sometimes I have to wait a long time to get a partner to do my work it drives me crazy.,228,Sometimes I have a hard time finding work to do or finding someone to work with. It can drive me crazy.,4|3|5_3|3|5,
10168,hit:1682_conv:3364,4,annoyed,I work on this group that I have to do surveys. Sometimes I have to wait a long time to get a partner to do my work it drives me crazy.,91,Yes that could be very annoying.,4|3|5_3|3|5,
10169,hit:1682_conv:3365,1,sad,I saw a kitten get run over by a car.,91,I saw a kitten get run over by a car.,3|3|5_4|3|5,
10170,hit:1682_conv:3365,2,sad,I saw a kitten get run over by a car.,228,That is so sad. Did the kitten die? I hope not.,3|3|5_4|3|5,
10171,hit:1682_conv:3365,3,sad,I saw a kitten get run over by a car.,91,I am not sure as I could not stop because of all the traffic.,3|3|5_4|3|5,
10172,hit:1682_conv:3365,4,sad,I saw a kitten get run over by a car.,228,Oh_comma_ I hope it was ok. I understand you not being able to stop.,3|3|5_4|3|5,
10173,hit:1683_conv:3366,1,furious,Someone stole my lawn mower last night.,286,The ONE time I had my security camera off_comma_ someone stole my lawn mower!,5|5|5_5|5|5,
10174,hit:1683_conv:3366,2,furious,Someone stole my lawn mower last night.,273,No joke? That's terrible. Why was the security camera off? And seriously_comma_ who steals a lawn mower? What bums.,5|5|5_5|5|5,
10175,hit:1683_conv:3366,3,furious,Someone stole my lawn mower last night.,286,I use these new wireless cameras that need to be taken down and charged every so often. I should have charged it while I was home!,5|5|5_5|5|5,
10176,hit:1683_conv:3366,4,furious,Someone stole my lawn mower last night.,273,Oh_comma_ that makes sense. I had no idea_comma_ since I've never used them. That sounds really inconvenient. Maybe they were waiting for the perfect moment to strike... What chumps.,5|5|5_5|5|5,
10177,hit:1683_conv:3366,5,furious,Someone stole my lawn mower last night.,286,Yeah_comma_ I'm really pissed. I guess I should be mad at myself too_comma_ it doesn't make sense to charge it when you need it!,5|5|5_5|5|5,
10178,hit:1683_conv:3367,1,grateful,One time I was speeding_comma_ and another person was too. A cop pulled out behind me and luckily zoomed past me to chase after the other speeder. I felt like someone was looking down on me that day since I didn't get a ticket.,273,One time I was speeding_comma_ and another person was too. A cop pulled out behind me and luckily zoomed past me to chase after the other speeder. I felt like someone was looking down on me that day since I didn't get a ticket.,5|5|5_5|5|5,
10179,hit:1683_conv:3367,2,grateful,One time I was speeding_comma_ and another person was too. A cop pulled out behind me and luckily zoomed past me to chase after the other speeder. I felt like someone was looking down on me that day since I didn't get a ticket.,286,Oh wow_comma_ what luck! I bet you slowed down after that!,5|5|5_5|5|5,
10180,hit:1683_conv:3367,3,grateful,One time I was speeding_comma_ and another person was too. A cop pulled out behind me and luckily zoomed past me to chase after the other speeder. I felt like someone was looking down on me that day since I didn't get a ticket.,273,Yeah_comma_ immediately. But my luck ran out like a week later_comma_ because then I got ticketed for speeding in some lame speed trap. Karma_comma_ I guess. Ever since then I've played it pretty safe and used it as a learning lesson.,5|5|5_5|5|5,
10181,hit:1683_conv:3367,4,grateful,One time I was speeding_comma_ and another person was too. A cop pulled out behind me and luckily zoomed past me to chase after the other speeder. I felt like someone was looking down on me that day since I didn't get a ticket.,286,Well that's good that you use this as a reason to stop speeding. Some people never learn!,5|5|5_5|5|5,
10182,hit:1684_conv:3368,1,joyful,We went to a Ski Resort with my friends this Spring Break in Colorado. It was very special for me,155,This Spring Break we decided to Ski Resort in Colorado with my college friends. It was truly special and full of exciting experiences,2|2|4_5|5|5,
10183,hit:1684_conv:3368,2,joyful,We went to a Ski Resort with my friends this Spring Break in Colorado. It was very special for me,4,I love Colorado.,2|2|4_5|5|5,
10184,hit:1684_conv:3368,3,joyful,We went to a Ski Resort with my friends this Spring Break in Colorado. It was very special for me,155,It was my first time skiing in my entire life. I realized how much there are things that I should try doing,2|2|4_5|5|5,
10185,hit:1684_conv:3368,4,joyful,We went to a Ski Resort with my friends this Spring Break in Colorado. It was very special for me,4,Did you have fun?,2|2|4_5|5|5,
10186,hit:1684_conv:3369,1,surprised,I can not believe the summer is almost over.,4,I can not believe the summer is almost over.,5|5|5_2|2|4,
10187,hit:1684_conv:3369,2,surprised,I can not believe the summer is almost over.,155,It is. Now we have to deal with rains and snows. So much to go for the next summer,5|5|5_2|2|4,
10188,hit:1684_conv:3369,3,surprised,I can not believe the summer is almost over.,4,Yes_comma_ and winter is close.,5|5|5_2|2|4,
10189,hit:1684_conv:3369,4,surprised,I can not believe the summer is almost over.,155,I think climate change will only exacerbate the freezing temperatures during winter season,5|5|5_2|2|4,
10190,hit:1685_conv:3370,1,guilty,I feel bad I didn't go to work today.,4,I feel bad I didn't go to work today.,5|5|5_5|5|5,
10191,hit:1685_conv:3370,2,guilty,I feel bad I didn't go to work today.,267,Why did you decide not to go?,5|5|5_5|5|5,
10192,hit:1685_conv:3370,3,guilty,I feel bad I didn't go to work today.,4,I wanted to go to the Yankee game.,5|5|5_5|5|5,
10193,hit:1685_conv:3370,4,guilty,I feel bad I didn't go to work today.,267,Did you make it to the game at least?,5|5|5_5|5|5,
10194,hit:1685_conv:3371,1,excited,I am so hopeful for a bright future,267,I am so hopeful for a bright future,5|5|5_5|5|5,
10195,hit:1685_conv:3371,2,excited,I am so hopeful for a bright future,4,What is the big end goal?,5|5|5_5|5|5,
10196,hit:1685_conv:3371,3,excited,I am so hopeful for a bright future,267,To be a happy and fulfilled person,5|5|5_5|5|5,
10197,hit:1685_conv:3371,4,excited,I am so hopeful for a bright future,4,I think you can do it.,5|5|5_5|5|5,
10198,hit:1686_conv:3372,1,angry,I was very upset when I realized my neighbors dog had puppies_comma_ about ten of them. They don't take care of them and they are malnourished. It's enfuriating.,248,Hi friend_comma_ I'm pretty upset right now.,5|5|5_5|5|5,<HI>
10199,hit:1686_conv:3372,2,angry,I was very upset when I realized my neighbors dog had puppies_comma_ about ten of them. They don't take care of them and they are malnourished. It's enfuriating.,286,That's not good. What's wrong?,5|5|5_5|5|5,
10200,hit:1686_conv:3372,3,angry,I was very upset when I realized my neighbors dog had puppies_comma_ about ten of them. They don't take care of them and they are malnourished. It's enfuriating.,248,Well my neighbor's dog just had puppies. All of the dogs are really malnourished. It's infuriating to see this happening and not knowing what to do.,5|5|5_5|5|5,
10201,hit:1686_conv:3372,4,angry,I was very upset when I realized my neighbors dog had puppies_comma_ about ten of them. They don't take care of them and they are malnourished. It's enfuriating.,286,Oh man_comma_ that would make me angry! Is there anyone you can call and report them anonymously?,5|5|5_5|5|5,
10202,hit:1686_conv:3372,5,angry,I was very upset when I realized my neighbors dog had puppies_comma_ about ten of them. They don't take care of them and they are malnourished. It's enfuriating.,248,I think so but the animal shelter will kill them.,5|5|5_5|5|5,
10203,hit:1686_conv:3372,6,angry,I was very upset when I realized my neighbors dog had puppies_comma_ about ten of them. They don't take care of them and they are malnourished. It's enfuriating.,286,Maybe you can sneak over and steal them?,5|5|5_5|5|5,
10204,hit:1686_conv:3373,1,disgusted,I fed my dog a new dog food and he puked ALL over my house!,286,I gave my dog a new food he had never tried before and he ended up puking all over my house.,5|5|5_5|5|5,
